label,comment
0,去了几次了，环境不错地方不是很好找
0,服务很好，一直帮我们烤肉，一直停不下来的在吃，下次一定继续来，吃完才想起拍照，吃的超级干净。
0,大家都说味道十足，服务也贴心。棒棒哒
0,很满意，价格便宜，菜品好，环境好
0,菜品味道不错，服务也很好，很适合朋友聚会
0,好喝，茶香奶香，很好喝！推荐！
0,蛋糕很好，超级可爱，寿星很喜欢
1,差点没辣死，全是辣椒
0,环境很好，味道好吃，份量很足，十分划算！
0,菜品多，味道好，牛排口感非常爽，值得推荐。
0,平时对吃的很敏感，第一口就吃出来是回收油，味道很杂，米饭也不好，鸭头还挺好吃的。
0,鱼还是好吃，味道独特！推荐试一下
1,不新鲜 拉肚子 闻起味道也变了 直接丟了
0,菜挺新鲜的，味道不太大，不知道为什么刚端上来就温温的不太热，其他还行拉。
0,菜挺好吃的，服务态度一流……环境也很～还是值得一试的哟
1,很难吃，因为是晚上点的好像有点臭了#卤肉烤肉双拼+两种配菜+热狗肠#
0,位置比较偏，人也很少，是现炒的，小炒肉可以，不算肥，尖椒不辣，卤肉饭比较香，就是对于我们女生来说有点闷油，藤藤菜很一般，没啥味，厥根粉好酸，正好解油，哈哈，干锅里的土豆可以，豆腐个人不太喜欢，孜然味太重。两个人没吃完两人餐。
1,吃了拉肚子  有点不新鲜了
1,我是既吃到了小强又吃到了头发，也是第一次吃的糖醋里脊是番茄酱炒肉加黄瓜，真不知道李大仁是怎么坚持下来的
0,都吃了几年了，读大学开始到毕业，味道还是一样的好，以后会继续支持的
0,老顾客了。但是味道没有以前好了。才炸好得。吃起来很闷的感觉。
1,今天你们的意面是不是有问题，我跟我老公吃了都拉肚子，还一直拉！快拉脱水了，现在都难受死了
0,虽然今天发生点小插曲，但是还是没有影响我吃美食的心情，点了几样东西，最后发现牛排没有点上去，害我们又等了很久，服务员也忙得都没空理我们，谁叫我喜欢阿利呢，只能安慰自己是周末人多，不过好在我们点的菜还是一如既往的好吃。
0,去过很多次了，店里的环境还行吧，不知道为什么一进店手机就没有信号，环境还不错 酸梅汤和橙汁味道蛮好的，比较清火。菜品比较多比较全，想要的基本都有，鱼块比较好吃，特别嫩，蔬菜的味道也还不错，总体来说团购比较合适
0,菜品齐全！味道不错！上菜速度也快！口感也挺好的！都是老顾客了！！而且物美价廉！！非常好！！
0,很热情，我还会回来的
1,肉是臭的，失望透顶
0,时间太久，不送货上门，服务态度超差，
0,口味好，分量足，味道好，好吃到爆，好吃得不得行。
0,不仅是重庆，这是我周游世界都很少吃到的那么好的墨西哥菜，专门带朋友来吃，不知道吃了多少次了，太美味了，价格公道，在国外的重庆旅游攻略这个餐厅是大力推荐的
0,极度差评 商家缺乏诚信   点了米饭不给我送米饭  打电话给商家说送来   结果一个小时了都不给送来  一点都不讲诚信  极度差评  以后再也不来你家了
0,物超所值，良心价，你值得拥有！
0,老板人超级热情，店里装修漂亮大气，到店里各种水果燕窝试吃，忍不住买了些燕窝，新店开业还打九折哟，划算到不行。地址在爱琴海购物广场玫瑰天街源盏燕窝
0,非常好吃，好吃到爆，实惠到爆……
1,欺负点外卖的吗 青苹果全是焉的
0,配送菜很丰富，和朋友一起来吃的，还不错，团购价格也很实惠
0,还不错啦，不过多吃几次就没什么感觉了，服务特别好！习惯性5分
1,西瓜根本不熟，太难吃了
0,新开不久的小酒馆，装修风格独特，环境服务特好，果酒味纯香口感好，女孩子挺喜欢喝的，下酒菜很好，一切象回到了家的感觉，超级好评五星！
0,大家看一下 ，这是奥尔良烤翅吗？明显就是卤好了才从锅里捞出来吧，拿给我的时候包装袋里全是水，烤翅应该是很干爽的吧，而且颜色都是金黄色，这个是泛白，拿出来都一直在流水，看都不想看，还能吃吗？麻烦店家不要坏了烤翅的名声，不要偷工减料，我点过这么多外卖，从未发生过这样的事情，希望大家都不要点这家的东西了。
0,味道非常好吃，干净卫生，够辣，过瘾
0,挺好的，份量也挺足的!速度也快
0,点了快一百块钱肉，真的少的可怜，还放了那么多辣椒，还咸，真心无语
0,养生汤套饭居然不含饭，到了还另收费！
0,感觉很不错，味道很棒。俩人吃不完，还打包回来了，分量很足。
0,第一次去，味道不错，老板态度也很好，逛公园也方便，准备下次和朋友在一起去。
0,好吃好吃好吃就是好吃，吃了好多好多次了，哈哈
0,不错额，奶油不是很腻，而且蛋糕很新鲜。
0,位置很好找，就在洪涯洞车站对面，门外旁贴有九宫格的图案，我们选择了这家店吃火锅，抱着试的态度。结果吃了确实味道好，耐人寻味，他们的屠场毛肚.大刀肥牛.还有眉眼老肉片.好吃，肉质鲜.嫩.而且口感好。服务态度好，热情，周到。下次我还会去
0,服务周到 价格合理 味道不错！
0,份量足，味道好，老板很热情，位置也好找，回龙湾大门斜对面！
0,好喝 服务好 环境好 速度快。
0,味道可以，价格实惠，八个人刚刚好
0,挺多的，两个人点多了，最后都没吃的下.还带了点菜走了，口味挺好的#老肉片# #金针菇# #极品鹅肠# #鲜毛肚# ！
0,味道可以。老板娘服务也很周到。很喜欢吃他家的乌鱼
0,很好，味道还有服务都不错，团多了，店主还为我们考虑说可以换一个套餐的，还是很好的人，服务员阿姨也是给我们讲她们的特色菜，牛肉怎么烫，谢谢！这次团购是非常满足的！
0,很喜欢吃地瓜，感觉大渡口最好吃的一家，主要是团购的菜品都很不错，下次还去
0,真的太难吃了 而且明明快递很快就到了 但是菜都是凉的 无语
0,真的垃圾  难吃 态度又不好
0,不评价了，沒有第二单！
0,喜欢这里的服务，谢谢姐姐热情的接待……
0,味道确实不错，环境好，服务不错，值得推荐！
0,订的下午二点半送货，结果十二点一十五就送来了，清汤寡水的不晓得是干锅还是稀锅，量比以前少得多 
0,味道不错。下次一定还去。我们吃了一个10人餐大家都赞!我们平时去过很多地方，性价比都没有这里高!妈妈生日他们还送了一碗寿面。服务热情周到!真的很不错!值得推荐!
0,非常好味，遵义的份量可没这样子足！点赞吧
0,味道非常好，肥肠和龙利鱼特别好吃，推荐！服务员服务也棒！
0,菜品不错，服务周到。
0,还可以，大家一起聚餐的，60多个人不够吃，不过味道还好。
0,服务挺好的，就是有点乱，可能人太多了吧
0,冰镇西瓜，冰镇绿豆汤，全是温的。。。。。
0,店铺很小，态度很好，老板很努力。
0,在这里一定要浓重的向大家推荐这家火锅。第一，团购真的很划算，老板几乎是拿着成本来做团购（老板很帅哟）。第二，环境非常不错，因为比较通风，所以吃完火锅后身上不会有浓浓的火锅味。第三，服务态度也很好，值得推荐给大家
0,难吃，你确定那是酸菜鱼吗，不是酸菜鱼头？，出了碎鱼头我就没有看见一块鱼肉，
0,很不错的一次团购，首先分量就非常多，然后服务也很好，而且味道也是非常不错的，和老公都觉得比德香苑的鸭子还好吃！因为过节所以等了一会儿位子，不过还是值得的！回家后果断再团了一张，下次还来！哈哈
0,一如既往的好，非常推荐他家咖喱。
0,好吃，价格实惠，强烈推荐。老板人不错
0,我觉得挺好吃的，而且划算，真心推荐糍粑块，黄辣丁也好吃，下次还去
1,筷子都长霉了，还给我们送，关键今天吃饭的四个人全部拉肚子！
0,不错，很好喝，老板娘很好，不太想喝原味，老板娘就把珍珠换成了布丁，喝过多次了
0,味道还行，就是有的肉类有点儿味道了，估计跟天热了有关系，整体还是不错的
0,味道不错，团了几次了，感觉份量比以前少了
0,第二次来了，真的很好吃啊 喜欢红豆 ，冰也是牛奶弄的好吃
0,鱼太小，有点咸。
0,好吃第二次来了
0,卖家一份招牌寿司烂成这样，让人怎么吃，看着跟坨屎一样，真的不需要给我解释一下吗？
1,超级难吃豆腐是臭地不晓得放了好久，从来不给差评
0,味道一般   能不能不要只给一双筷子
0,只要不怕饿死就点他们家的一个半小时送不过来而去味道一般重点是慢慢慢我感觉我走路都比他快
0,有点辣 味道就还好  wife 不错
0,赠品真的无法下咽，一口扔。其他面包，价格贵，而且很一般。。。。。。。唉！！！！！上当受骗的感觉哟
0,环境和服务态度都相当不错，味道也巴适。
0,还行！来过很多次
0,还不错，上菜速度快，口味也合适，可以试一试，经常去
0,味道还行。
0,不错啊，酸汤鱼挺好吃的，就是说带孩子不放辣子，还是放了，孩子没吃成。
0,味道挺好的，服务的大姐很好玩，不错，已经是吃第二次了
1,#老妈鸡翅#鸡翅一点都不新鲜，都有臭味了
0,除了地方不太好找以外，其他都很棒
1,前面两次吃还觉得可以，这次味道太差了。饭里面有一根头发，菜里面有一根胶线，太恶心人。从此以后不会再点啦。特别是每次的小菜都是一样的。
0,我点的豆腐  居然没煮  打电话还关机了
0,超级差评，足足等了一个半小时，分量还很少，一串只有半串，两串只有一串，偷奸耍滑，最气人的是商家自作主张换掉菜品，也没跟我说一声，反正，没有一点让人满意的，lowlowlow
0,老板人特别好，烤鱼也很好吃，每个礼拜都去，够味儿
0,万达新装修了店。感觉可以，就是分量确实有点少
1,酸菜鱼不新鲜鱼是腌制的，非常难吃，吃了拉肚子
1,我要的芒果班戟!送成了菠萝!真是醉了
0,很实惠，口味也不错
1,除了烤肉两个配菜都馊了
0,很好吃。我们去的每味每客，两个人吃的。50块钱，挺好的。优惠下来好划算。点的番茄味。番茄很软，很入味，捞了好多番茄吃。然后就是龙利鱼特别鲜美。很嫩。空心菜太老啦。不好。其他菜品特别新鲜。白菜特别甜。很好吃。还有其他菜品都很不错！肉也很鲜。
0,非常棒，吃了很多次了，老板大方，物品便宜！味道很好！下次在去！
0,挺不错的，皮大，肉馅好吃
0,边看电影变啃，安逸
0,好吃的。还没油烟，觉得可以多去几次。。不过第一次去没团花了130多，第二次团购花了170多。都是2个人吃哦
0,味道超级棒，又麻又辣。下次再去
0,罗莎的蛋糕不错，能在涪陵开就更好啦
0,老板娘态度很好，下次还来，不错喔
0,环境好，适合朋友聚餐，味道好，棒
0,味道很不错，分量也比较多，团的4人餐，4个人都没吃完。冷吃兔很好吃，另点的兔腿也不错。
0,非常满意，服务周到，米饭很不错，菜新鲜
0,不错已经购买好几次了、份量也还行
0,一如既往的好，价格公道，味道不错，你1值得拥有
0,来过无数次了，每次来最爱点的肠粉跟双皮奶，肠粉味道很好，双皮奶也好吃
1,你用的什么肉！肉都臭的！
0,去了好几次了，除了环境好点，其他就大同小异了
0,不错的选择，两人餐份量十足，感觉三人都够了，烤鸭味道不错！
1,汤里面有虫，看到就没有食欲了
0,煎饼味道好，干净卫生！
0,不错，老板很热情。
0,很好吃，尤其是汤，真的超好喝
0,经常一个人来吃鲫鱼王。真的黑好吃，老板态度还好，不因是团购而区别对待，四个味道都吃过，每个都好吃，而且米饭和泡菜也好吃～超赞
0,好吃，分量足！菜新鲜！下次继续光顾！
0,能省一些钱，经常去买。沁园的蛋糕面包还是很不错的
0,好多次来这里了 有点小贵其他还好
0,味道不错，5个人加了几个菜，算下来还是很划算
0,味道很好，而且量足，味道每个人都不一样，我觉得可以，环境很好的
1,吃着吃着居然吃出一只虫呵呵。
1,不新鲜，吃了拉肚子
0,不喜欢这汉堡难吃
0,不好吃，全是油~不像烤的，像炸的
0,购几次了，方便，划算！
0,真的不好吃，和以前吃的不一样
0,不好吃 贵 配送差 差 差 差
0,每次都差筷子&nbsp;没看到备注的5个人嘛&nbsp;真的是
0,没筷子 也没饭 配送也慢
0,吃好多次了，很够味儿，棒棒哒，老板态度很好
1,第一：商家不看备注第二：偷工减料第三：难吃第四：配送晚了三十几分钟第五：图片实物严重不符第六：失败不新鲜，哦买噶，最不满意的一次外卖，不推荐，严重不推荐，后悔后悔。
0,比实体店便宜5毛钱，分量比在实体店购买少很多，还是建议去实体店消费
0,味道挺好，份量足，用餐环境好，性价比高，非常满意！
0,味道不错，分量很足，环境也还可以，值得推荐
0,很不错！味道很棒！
0,第二次来啦，榴莲披萨还是那么棒！！意面也很不错
0,跟爸爸一起来的，之前也来吃过好几次，爸爸说好吃
0,味道好环境也好，份量足服务态度也很好
0,吃了两次，味道特别赞，在防空洞那次吃的特别爽，赞。
0,很不错，老板态度不错，菜品也丰富。
0,味道很好 梭边鱼 味道 赞大家来尝尝！
0,环境还行，吃的人蛮多的，老板服务挺热情的！上菜速度也挺快，肉鲜而多，就是蔬菜挺少的！米线滑而有劲道，很美味，值得！下次再来光临……
0,开年第一天又来了，味道嘿好，。
0,环境好，我跟我朋友两个人去吃的，味道也很好，不错
0,橙汁很好喝，应该是现榨的。沙拉也很新鲜，就是分量有点少。牛排也比较嫩，口感还不错，环境可以。遗憾的是没有免费停车
0,性价比高 经常团购来吃 不错的
0,味道棒，吃完，赞不绝口～～～还想吃
0,味道挺好的，氛围也很好，还有美女服务员~哈哈，下次继续去。
0,环境好，分量足，味道还是一如既往的好吃，我很喜欢这家的味道
0,位置在新世纪百货千叶眼镜和必胜客中间的电梯下去美食汇，第一家就是这家。服务都挺好的，很热情没有团购歧视。环境上来说，位置太小，没有坐的地方，忙起来没法收拾桌子，味道上来说，配菜挺多的，粉更有嚼劲，但是口味上确实需要加强，如果口味上做调整我相信会有更多的人愿意来吃。
0,是时间关系吗？薯条太难吃了。应该是重复加热引起的#咔滋薯霸（大）#
0,这才是名副其实的海鲜自助嘛 鲍鱼 大闸蟹 活虾 还有n多品种的海鲜。还有生鱼片熟食这些。大闸蟹和虾都是活的要自己捞。好多次放进去蟹就在锅里板命。牛排和鲍鱼不限量。每个人一个铜锅煮着吃。环境很好，服务也很好。更新也很快，很满意。
1,发现里面有头发，不卫生，
0,什么吗筷子都没有 我晕
0,服务挺好，不用排队，团购也比较实惠，打包回家喝的口味还可以，反正只要是奶茶奶盖比传统都要好，喝完嘴里比较舒服，不像传统或者稍微低端的奶茶，最近天气热了，在重庆每天喝几杯，回永川，在永辉买了点菜，顺带买杯
0,好吃，环境好1，菜品多，服务好。
0,很不错，上菜速度快，服务也还行，下次再去。
0,牛肉很新鲜，味道很好，小区楼下
0,味道很正～奶味也很浓～一直很喜欢喝
0,菜品口感好，味道鲜美。平时进餐奢华的我，今天才知道不仅山珍海味能打开味蕾，偶然间吃到了窝窝头也发现了它的独特魅力！ #正新鸡排# #酸梅汁（赠）#
0,美团上订的四人餐，去了六个人，多点了两个菜，菜不错，服务也周到
0,基本天天都在喝 超级好喝
0,价格不算便宜，吃的酸辣，味道还不错，服务热情
0,不要让拉黑你的人占用你的空间，您也试试吧，复制我的消息，找到微信里的设置，通用，群发助手，全选，复制粘贴消息发送就行，谁的名字变色了，删掉就行！
0,经常来吃，环境啊不错啊啊啊……
0,蛋糕超级棒，评价晚了!蛋糕吃起来不腻，就是水果比较少
0,位置好找就在楼道旁，奶茶味道很好
0,味道很棒，很适合聚会
0,来了很多次了，一如既往的好吃，分量也足，就是有一点辣，还会再来！
0,汤很好喝，比以前便宜很多，划算！
0,#肥牛铁板饭#描述的是套饭，送来了拌饭，味道不好吃，很油腻
0,味道不错，服务也到位 挺好的。
0,好吃，推荐，上菜速度比较快，来了很多次
0,鱼好吃，就是服务态度不行，可能过节太忙了嘛！
0,还不错，带孩子吃的，下次还会来的，服务都很好，也对的起这个价格，
0,味道很好  服务很热情  特别是那个收银的小妹
0,好吃，特别牛排和扇贝、美极了
0,味道还可以。去吃了好几次了，每次都换个口味吃
0,这个新开的店味道真的超级好 我当时一下就买了4份！超赞
1,菜里面有头发，鸡肉不新鲜。
0,傻逼吧 说了不要香菜了 每次都放 眼瞎麻烦不要开店
1,#回锅肉盖饭#只有4片肉#西红柿鸡蛋盖饭#还可以#酸辣鸭血#一股馊了的味道
1,真他妈恶心，又吃到头发
1,能注意点卫生吗？蟑螂不会是配料吧？
1,虾饺总觉得是馊的，真的不好吃
0,味道好！服务好！五星好评！虾好辣好辣，爽！
0,怎么都是凉的。一点温度都没有。菜很咸很咸很咸
0,味道还是不错的，就是服务不太好，也许是店里人太少的原因吧！
0,菜品丰富味道不错，十个人都吃不完，可以常去
0,态度很好，下次还会来，
0,在附近的，虽然做了团购，但是服务味道菜品依然是大写的赞！
1,没看备注，勺子也没有，这就算了，冰粉里吃出个虫就不能接受了
0,是我吃过的饭菜中最难吃的
0,去过几次了。才发现美团有代金券。这次点的菜品中，除了铁板牛柳很一般，其它的还好。铁板牛柳的口味有点微甜，胡椒是肯定有的，黑胡椒或者白胡椒就不知道了。一起掏鸟窝这菜品，就是卤鹌鹑蛋，味道不错，拿来下酒绝配。那个龙利鱼的汤，大赞。
0,咖啡很好喝服务态度也很好！！！
1,吃了当天晚上拉肚子，拉了几天，昨天才好
0,不良商家，首先说说这所谓的牛肉串，说的50串只有48串，他们以为没人会数恰恰相反我就喜欢，然后这那是什么牛肉，明明就是鸭子肉，他们真是认为我们都没吃过牛肉么，还有那个蒜蓉茄子，我的个天他们完全把他当扇贝来烤了，是我吃过最难吃的，其他都不说了，确实烧烤中味道很差的了，我是不会再买了，这是第一次也是最后一次！
0,味道很好，虾肉更是好吃，就是螃蟹有点瘦
0,感觉还是挺不错的，很好喝，然后，嗯，其实也没有便宜太多，和原价相比一块钱左右吧！哦，就是我买的这家店了，是在室外的，可能有些热的难受，但是，起来说还不错。嗯，但是只是有时候去也会排队真的啊，生意太好的原因吧！而且，确实还有一段时间，但是也不会特别久。口味还是很不错的。
0,没有想象中那么美味，毕竟是工作餐，还是可以的
0,送货太慢 食物分量太少
0,口感很好，环境不错服务员态度很好！
0,经常来买团购很优惠哒，会经常来的
1,这个钢丝球让我吃的吗是，#豆干肉丝套饭#麻烦给一个解决
0,要求不高 难道送个热的就不可以？真心无语
1,吃出一个蚊子，不干净
0,我觉得味道价格都很不错！而且环境干净
0,去过好多次了，但是是第一次团代金券呢。是大学城我比较喜欢的地方之一了，服务员特别热情服务也很周到～
0,特别喜欢他家的羊肉串，和生蚝，羊腰子也不错。重庆很少有正宗的羊肉，愉快的美食之旅。
0,太慢了，等了一个多小时饿死了，
0,老板娘很热情，味道不错，值得推荐。
0,既好喝健康，又很解渴，下次还会光顾
0,难吃 态度差 送得慢 沟通困难 大家以后不要在这吃了
0,蛋糕味道不错，办了会员卡，还有积分
0,不需要排队，味道好，量足，有很多种类可选
0,味道特别好，而且老板也很好，很热情，值得大家去吃，我已经去了很多次了，赶快行动吧
0,跟沙坪坝那家味道一样好吃，老顾客了。。。
0,第二次来，一如既往的好！到仙女山就不会担心吃不好了！
0,口味非常棒，服务很到位，强烈推荐给大家！
0,八点下单，九点四十才到，烧烤都差不多冷了，土豆和芋儿都没熟，千叶豆腐都酸了吃过的最难吃的烧烤，不催单都不送的
0,第一次团，味道不错，团购价格很实惠
0,老板很热情，我们三个男的吃还是不错的！唯一不足就是，到店后，我们额外加了酥肉，酥肉有点失败！其他都还不错！ #黄瓜#
0,#布丁# #扇贝粉丝# #牛排#
0,菜品的味道很好，大家都很喜欢吃，来过很多次了，一如既往的给力！
1,   菜为什么是黑得，开胃菜很大股怪味。
1,这就是十块钱的香甜糍粑 两块钱的糍粑里面放点白糖卖十块 这钱真好赚。商家还打电话来说我点的餐少了不愿意送…不会再来。大家慎重
0,老顾客，从第一家到第三家，味道一如既往，棒棒哒
0,好，味道不错，不够还可以加量，环境也还可以，舒服
0,环境很好，流水感觉凉凉的。鱼肉很嫩，麻辣适中，鱼头汤很鲜。一家人吃得很饱。
1,饭难吃，肉也不新鲜
0,吃了好多次了，味也比较好。就在金港国际麦当劳下面，比较好找
1,作为回头客，我真的不想说。第一次买的很好吃就是我备注少辣他还放很多辣椒。这一次信誓旦旦的和朋友说这家烧烤很好吃。满怀期待的等来的烧烤。真的失望到极点。没有盐就算了，豌豆没熟，藕没熟我不说，但是是苦的。还有面经。搜的。我点的茄子蒜蓉的，里面全是醋，我朋友都说是不是馊了。我尴尬的要死。为了不让你们觉得我是喷子。看看图片，我真的想给老板送过去你尝尝。浪费我46块钱。豌豆片因为嘴巴嚼过就不发了。我真没说假话，我一般不给别人差评。
0,送来的都冷了，好难吃
0,菜品不错……很好吃，服务不错……环境不错
0,其他都很好 可是个人觉得 份量比之前少了 #毛肚# #鸭肠#
0,都是老顾客了 味道还是可以 ..
0,一如既往的好吃，下次一定还会去。
0,排队的人很多牛排有点小，不过配菜挺多的～好评
0,清汤味道，浓郁而独特，有家的感觉！老板娘确实很热情，很cute，目测年纪应该比我们还小！
0,很喜欢！好吃！
1,五块多一个的小鸡翅总共四个就有一个是臭的，无语了
0,味道和之前一样的，中午去的，人还比较多！靠窗边！
0,特意飞来重庆就为吃一顿正宗的重庆火锅，吃完后总体感觉还是不错的，食材都很新鲜，味道也棒棒哒。我本人也是爱吃辣的，但是却不喜欢吃麻，火锅里麻放的一层都是，刚开始吃挺不适应的，但后来沾着油碟一起吃，发现味道还不错，挺香的。看样子不能只带锅底回去，还要带几罐油碟回去配着吃哈。另外还一个小小的意见，也可能是这边都这样，服务员收盘子的速度太快了，我们那吃火锅的时候都是夹一筷子就烫一筷子然后吃完了继续夹继续烫接着吃，服务员老是要过来端起盘子就把菜全到进火锅里，然后就把空盘端走了，表示不是很喜欢这样子，如果是因为盘子不
0,赫特蒙融合餐厅 环境看起美美哒 味道不错 服务员态度很好  拍照发微信朋友圈还任意赠送一道菜品  下次还来吃
0,环境好，味道好，菜品丰富，又好找，下次还会再来。
0,味道还不错。和朋友来吃的。美团也很便宜。
0,小哥服务态度好好，而且调试很认真，很细心，还热情推荐我们不同口味。做出好的饮料，做饮料的人很重要囖。觉得相同的一款饮料，不同的人做出味道可以差很多。反正就是现在越来越喜欢放牛班啦。希望夏天有更多新品种，去观音桥不单单可以喝贡茶，还可以选择放牛班～
0,不错，经常来的，吃了N次了，爽歪歪
0,以前不知道美團積分的重要性，現在只從知道了美團積分可以抵用現金時，我把這句話複製下來，走到那，復印到那，從此充數字。畢竟100個字才有機會拿走100積分的。一如既往地好吃吼，吼吼吃，感觉每个店的味道都差不多，都很好吃，可以继续团团团
1,买了这么多次，这次的虾子最差，以前几只死的就算了，今天就三只新鲜虾子，其他的都有气味了，
0,味道还不错，可以吃！
0,服务态度黑好，上菜速度也快，好吃
1,东西已酸了 夏天变质了！！
0,兑换速度蛮快的，光顾很多次了，继续加油。
0,第三次来吃了 明显比前2次的上菜速度快 还是周末这个速度很不错了 多了不说 不好也不会吃海鲜大排档第一个想到的就是这里 我们是吃货 杨家坪过来照顾生意吃的哦  现在升级了 叫草根大厨  每天都有打折还会再去的
0,因为离家很近，每次团购都选这里。生意特别好，生意好菜就新鲜。
0,吃的全散袋子里，那么脏还怎么吃？
0,是我吃过最难吃的粥，而且是斯虾
0,位置非常当
0,味道好吃   准备还去   真的好吃哈哈哈哈
0,你的米线你不看外卖时间，送过来 米线都化了，再好吃也不好吃，走好不送，麻烦你用点心做生意
0,环境很好 服务不错 菜感觉都挺新鲜的
0,去吃过好几次了，味道很香，基本上不用排队，团购价很划算
0,感觉还行 去过几次了 相对来说朋友聚会啊什么的还是很好的 酒水这块能省不少 吃的菜品希望能更丰富点最好了
0,东西多，同学们一起耍得很嗨，老板人很好！
1,天啊，不想说话，我在考虑投诉到官网。在酸辣粉里面居然有蜈蚣。瞬间黑吐了。感觉几天都不想吃饭了。心里好不舒服。我肚子痛。送我去医院。
0,好吃，可以免费加米线。味道好，环境也好
0,还可以，态度很好。
0,服务好，环境好，味道好，还有舞蹈看，来了真值得
0,口味很好，wifi比较给力。就是很热。可以加粉。分量特别足
0,价格实惠，味道也不错。小弟娃叫卖很卖力，哈哈，，，吃得很满意。
0,不错，味道好吃，服务很好，品种很多，面包都很新鲜
0,口味真的很正宗，比下面有一家要好吃，菜量也很足，六人餐六个人吃刚刚够# 鲜毛肚# #土豆# #鲜鸭肠# 服务态度非常好，我们进去了才想起来团购，老板还是很客气帮我们弄，地点也很近，一出五号门就能看到，环境也很干净。总之很满意，下次还会来。
0,第二次来吃了，味道很不错，吃起来很脆，对于团的价格来说还是很实惠。
0,非常不错！敏敏服务好，手法也到位！直接办卡了。哈哈
0,服务周到，口味也比较好，好评。。。。
0,别问哪里不满意，那点都不满意，我直接啦，跟原图的区别太大啦，怎么好意思说是可以吃饱的便当，你家在搞笑吗，麻烦老板自己看看，你在骗你妈啊，真是笑死爸爸啦，这样欺骗消费者不怕死全家吗？第一次买东西那么失望，千万别买，你们会后悔的，这样的店家是不会有生意的，味道还难吃，主要是差距太大啦，不支持购买，还那么贵，怎么不去抢啊，你看看你家这东西值这个钱吗，虽然图片跟实物有差距，可这样的我还真头次见啊，这完全就是欺骗啊，
0,面条很不错，味道很好，豆浆有点淡，水多了
0,好吃不贵，价格实惠！
0,菜品新鲜、味道不错，服务热情周到，关键离家近！
0,首先 店是那种小店 跟杨家坪某途比起来还是差很多 主要就是吃肉 肉的味道还可以 就是菜品比较少 但是是一份一份装起的 感觉比较干净 没什么小吃 点心凉菜就一两种 水果就是小番茄 西瓜  饮料基本都是没听说过的各种盒装果汁 就是感觉服务态度还可以 收盘子很主动 我是看到网上评论好才团购的 个人感觉一般般 如果是我先看菜品 应该不会选择 不过每个店都要自己尝过才晓得好坏 有好也有不好 总体还将就
0,真的炒鸡赞啊，菜品环境简直棒
0,环境很好，菜品也较干净，服务态度好！ #冰淇淋# #甜点小蛋糕# #寿司#
0,味道不错，服务人员也很好，满意！！！！
0,哎！每次都少东西，我不想说了，下次不买了
0,味道很棒，服务也很周到，很细心，看到我们的渣盘东西稍微多了点儿，就立刻帮我们换了干净的盘子。份量很大，六个人的饭菜量三个人确实吃不完。建议可以五个人吃六人份。我特别喜欢吃干锅，味道真不错。汤锅的味儿还行吧，还是能喝得高兴满意的。刚开始忘了拍照，吃好了才拍的。可是确实没吃完，我们打包走了。
0,找了好半天，店员很热情。
0,这样的商家真是第一次见到，订了那么多次外卖，真是够奇葩，顾客不是人人都那么细心，我没看见饭要单点是我的疏漏，一般外卖都是有饭的，何况配送费餐盒费也不便宜，订完三个菜之后也没有电话，直接三个菜送来，看完之后一脸懵逼，你就不能询问一下？你家吃饭只吃菜吗？作为一个商家你的基本素养呢？打电话去询问，结果商家的态度真的是差得不能再差，“你们不知道自己下去买饭吗？”我想自己下去买还点外卖？请问你的智商呢？情商呢？能不能有一点涵养？摸着良心说话，菜并不是很好吃，虽然没到难吃的境界，但是真的对这家店的印象更差了，出来混迟
0,从九点40多点到现在才送来。刚开始第一次打电话是半个多小时问在烤吗，骗我说骑手没来，不敢烤。我说看见骑手已经到店取货了，才又改口说在做佐料了；第二次40多分钟，问快好了吗？直接又说骑手取货走了，然而打骑手电话，根本说没取到货。第三次又打确认，说没必要骗我，连我地址是哪儿都报错，也是醉了。总之这速度加骗人的情况，不敢点下次了。从9点40多下单，到10点52，我也算等到了？气人的是骗我！
0,好，态度老好老好的了，棒棒哒，点个赞
0,两个人吃，浪费了好多好多，味道棒
0,菜品新鲜，老板人好，晚上10点去吃到12点，老板也没生气，推荐
0,每天来一杯，夏天解暑必备！
0,乱送 点的东西和送的不一样！
0,不错，还是挺好的！
0,你的小龙虾可以不卖了，去卖土豆吧！ 土豆挺好吃 龙虾即没味道又不劲爆毫无特色！是我吃过最难吃的龙虾！我要的听装国宾给我送成瓶装！甲鱼也一股腥味！只有送的毛豆和脑花才将个烂就！
0,好辣要了那么多拿了一双筷子你一个人能吃完那么多？超级超级难吃
0,都是第二次来吃了，第一次和朋友一起来吃觉得味道不错这次拉着哥哥嫂子一起来吃。香辣的对于我来说有一丢丢辣，可能是太久没有吃辣的关系。
0,味道很好哦 三个人吃的 很饱 虽然位置有点偏 但是很好吃
0,感觉还可以   对于室友聚餐有点小贵  呜呜  不过味道还挺满意的
1,半斤独蒜送来五个小的，欺负小娃儿认不到称迈！打电话也不道歉，就说一句称错了，难道我不打电话。就这样算了吗！还说不是坑人！完全黑心商家，精品腰柳送来梅花肉都晒干了，切开全是肥肉，瘦肉里面都有疙瘩，切都切不动！简直不敢吃，丢垃圾桶了！想食物中毒的就尽情买他们的菜吧！
0,味道还不错，就是菜的速度有点慢！
0,越来越不如以前啊，越来越不实惠。老顾客很心痛啊
